2020-03-21 14:34:49 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$8876ba3a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@6f8667bb' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$29df2229] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$6c5cb73d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$8876ba3a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat initialized with port(s): 8201 (http)
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.apache.coyote.http11.Http11NioProtocol Initializing ProtocolHandler ["http-nio-8201"]
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.apache.catalina.core.StandardService Starting service [Tomcat]
2020-03-21 14:34:58 INFO  [wjr-server-system,,,] main org.apache.catalina.core.StandardEngine Starting Servlet engine: [Apache Tomcat/9.0.21]
2020-03-21 14:34:59 INFO  [wjr-server-system,,,] main org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring embedded WebApplicationContext
2020-03-21 14:34:59 INFO  [wjr-server-system,,,] main org.springframework.web.context.ContextLoader Root WebApplicationContext: initialization completed in 5323 ms
2020-03-21 14:34:59 INFO  [wjr-server-system,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-03-21 14:34:59 INFO  [wjr-server-system,,,] main com.netflix.config.DynamicPropertyFactory DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@20890a1a
2020-03-21 14:34:59 INFO  [wjr-server-system,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-检测到并开启了p6spy
2020-03-21 14:34:59 INFO  [wjr-server-system,,,] main com.zaxxer.hikari.HikariDataSource base - Starting...
2020-03-21 14:35:01 INFO  [wjr-server-system,,,] main com.zaxxer.hikari.HikariDataSource base - Start completed.
2020-03-21 14:35:01 INFO  [wjr-server-system,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 初始共加载 1 个数据源
2020-03-21 14:35:01 INFO  [wjr-server-system,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 动态数据源-加载 base 成功
2020-03-21 14:35:01 INFO  [wjr-server-system,,,] main com.baomidou.dynamic.datasource.DynamicRoutingDataSource 当前的默认数据源是单数据源，数据源名为 base
2020-03-21 14:35:06 INFO  [wjr-server-system,,,] main org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver Exposing 2 endpoint(s) beneath base path '/actuator'
2020-03-21 14:35:06 INFO  [wjr-server-system,,,] main springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2020-03-21 14:35:06 INFO  [wjr-server-system,,,] main com.netflix.config.sources.URLConfigurationSource To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-03-21 14:35:06 INFO  [wjr-server-system,,,] main org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor Initializing ExecutorService 'applicationTaskExecutor'
2020-03-21 14:35:07 INFO  [wjr-server-system,,,] main org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration 

Using generated security password: ac0caf84-daa3-4949-bbe8-5b7cebb3d845

2020-03-21 14:35:07 INFO  [wjr-server-system,,,] main org.springframework.security.web.DefaultSecurityFilterChain Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@10b7b5f0, org.springframework.security.web.context.SecurityContextPersistenceFilter@7db679, org.springframework.security.web.header.HeaderWriterFilter@5183131d, org.springframework.security.web.authentication.logout.LogoutFilter@1a82453, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@18f794e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2f97e3de, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6b247ef6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@80b70fd, org.springframework.security.web.session.SessionManagementFilter@1ae90cb9, org.springframework.security.web.access.ExceptionTranslationFilter@f31b991, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@175c26ff]
2020-03-21 14:35:10 INFO  [wjr-server-system,,,] main org.springframework.cloud.netflix.eureka.InstanceInfoFactory Setting initial instance status as: STARTING
2020-03-21 14:35:10 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Initializing Eureka in region us-east-1
2020-03-21 14:35:10 INFO  [wjr-server-system,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2020-03-21 14:35:10 INFO  [wjr-server-system,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2020-03-21 14:35:10 INFO  [wjr-server-system,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2020-03-21 14:35:10 INFO  [wjr-server-system,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2020-03-21 14:35:11 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient The response status is 200
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1584772512329 with initial instances count: 1
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application WJR-SERVER-SYSTEM with eureka with status UP
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1584772512337, current=UP, previous=STARTING]
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Context refreshed
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_WJR-SERVER-SYSTEM/DESKTOP-0NN556A:wjr-server-system:8201: registering service...
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper Found 1 custom documentation plugin(s)
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_WJR-SERVER-SYSTEM/DESKTOP-0NN556A:wjr-server-system:8201 - registration status: 204
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main springfox.documentation.spring.web.scanners.ApiListingReferenceScanner Scanning for api listing references
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8201"]
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8201 (http) with context path ''
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8201
2020-03-21 14:35:12 INFO  [wjr-server-system,,,] main com.system.ServerSystemApp Started ServerSystemApp in 27.896 seconds (JVM running for 30.572)
2020-03-21 14:35:14 INFO  [wjr-server-system,,,] RMI TCP Connection(3)-10.0.0.6 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-21 14:35:14 INFO  [wjr-server-system,,,] RMI TCP Connection(3)-10.0.0.6 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2020-03-21 14:35:14 INFO  [wjr-server-system,,,] RMI TCP Connection(3)-10.0.0.6 org.springframework.web.servlet.DispatcherServlet Completed initialization in 14 ms
2020-03-21 14:35:14 INFO  [wjr-server-system,,,] parallel-1 io.lettuce.core.EpollProvider Starting without optional epoll library
2020-03-21 14:35:14 INFO  [wjr-server-system,,,] parallel-1 io.lettuce.core.KqueueProvider Starting without optional kqueue library
2020-03-21 14:38:04 INFO  [wjr-server-system,,,] DiscoveryClient-HeartbeatExecutor-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_WJR-SERVER-SYSTEM/DESKTOP-0NN556A:wjr-server-system:8201 - Re-registering apps/WJR-SERVER-SYSTEM
2020-03-21 14:38:04 INFO  [wjr-server-system,,,] DiscoveryClient-HeartbeatExecutor-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_WJR-SERVER-SYSTEM/DESKTOP-0NN556A:wjr-server-system:8201: registering service...
2020-03-21 14:38:04 INFO  [wjr-server-system,,,] DiscoveryClient-HeartbeatExecutor-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_WJR-SERVER-SYSTEM/DESKTOP-0NN556A:wjr-server-system:8201 - registration status: 204
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Disable delta property : false
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application is null : false
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Application version is -1: false
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2020-03-21 14:38:20 INFO  [wjr-server-system,,,] DiscoveryClient-CacheRefreshExecutor-0 com.netflix.discovery.DiscoveryClient The response status is 200
